,codename,guname,title,date,place,org_name,use_trgt,use_fee,player,program,etc_desc,org_link,main_img,rgstdate,ticket,strtdate,end_date,themecode
2296,축제-문화/예술,중구,2021 서울세계도시문화축제(Seoul Friendship Festival),2021-10-01~2021-10-10,홈페이지？유튜브,서울세계도시문화축제,누구나,,,,,https://seoulfriendship.org/2021/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c6b3880f0fe5433b80006640ec000522&thumb=Y,2021-09-13,기관,2021-10-01 00:00:00.0,2021-10-10 00:00:00.0,
2297,축제-문화/예술,마포구,제25회 서울국제만화애니메이션페스티벌(SICAF2021),2021-10-01~2021-10-04,[전시 및 축제] 문화비축기지 / [영화제] 메가박스 상암 월드컵경기장,,[전시 및 축제] 전체이용가 / [영화제] 상영작별 상이,"[전시 및 축제] 성인 7000원, 청소년 5000원 / [영화제] 성인 8000원, 청소년 6000원 ",,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c465053f4b614e09b23942f08095708a&thumb=Y,2021-09-07,시민,2021-10-01 00:00:00.0,2021-10-04 00:00:00.0,
2298,전시/미술,종로구,AR팝업북＜파도 ; 부서지는 푸른밤들＞전시 ㆍ공연,2021-10-01~2021-10-03,인사동 KOTE / 종로구 인사동길 7,,전 연령,"전시 무료 / 낭독극 5,000원",손은지ㆍ안창현,"이번 전시는 팝업북과 AR증강현실, 그리고 낭독공연을 통해 입체적으로 움직이는 파도와 인물들을 만나볼 수 있는 독특한 미니어쳐 극장으로, 전시 된 팝업북을 직접 만져보고,  디바이스를 통해  책 속의 공간과  움직임, 소리를 직접 체험하며, 아름답고 시적인  종이 무대가 자신의 손 안에서 펼쳐지는 시간을 선사하고자 한다.",,https://blog.naver.com/hyjr4228/222511697884,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b30bb3b074004ade8fce798f1bf9e9e3&thumb=Y,2021-09-22,시민,2021-10-01 00:00:00.0,2021-10-03 00:00:00.0,기타
2299,클래식,송파구,김한의 모차르트 클라리넷 협주곡 ②,2021-10-01~2021-10-01,롯데콘서트홀,,만 7세 이상,"R 70,000 S 50,000 A 30,000 B 20,000 C 10,000",,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e73e4b2844b745ee978b4b8b26872c2d&thumb=Y,2021-08-26,기관,2021-10-01 00:00:00.0,2021-10-01 00:00:00.0,기타
2300,콘서트,종로구,서울시국악관현악단 `첫선음악회 Ⅲ`,2021-10-01~2021-10-01,세종M씨어터,세종문화회관,만 7세 이상 ,"R석 40,000원 S석 30,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32168&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=82ddf744baa14e9fb3594d37550118dd&thumb=Y,2021-09-17,기관,2021-10-01 00:00:00.0,2021-10-01 00:00:00.0,
2301,콘서트,종로구,미라클라스 콘서트 UPRISING,2021-10-01~2021-10-01,세종대극장,세종문화회관,만 7세이상 입장 가능 ,"VIP석 132,000원 R석 121,000원 S석 110,000원 A석 88,000원 B석 66,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32186&menuNo=200004&sdate=2021-09-27&searchPlaceCdStr=&edate=2021-10-27&searchGenreCdStr=&pageIndex=2,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6108cd866af94f5697c09b212e51edfd&thumb=Y,2021-09-27,기관,2021-10-01 00:00:00.0,2021-10-01 00:00:00.0,
2302,기타,종로구,앙상블 비트윈 제4회 정기연주회 - 작곡가 조명시리즈Ⅱ,2021-10-01~2021-10-01,세종체임버홀,세종문화회관,만 7세 이상 입장가 ,"전석 20,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32331&menuNo=200004&sdate=2021-09-27&searchPlaceCdStr=&edate=2021-10-27&searchGenreCdStr=&pageIndex=2,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a9e4d8e5a7f24ae6b50d6cb8408aadbd&thumb=Y,2021-09-27,기관,2021-10-01 00:00:00.0,2021-10-01 00:00:00.0,
2303,클래식,종로구,에티카 앙상블의 ＜발칙한 클래식>,2021-10-01~2021-10-01,꿈의숲 콘서트홀,세종문화회관,미취학 아동 관람 불가 ,"전석 20,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32378&menuNo=200004&sdate=2021-09-27&searchPlaceCdStr=&edate=2021-10-27&searchGenreCdStr=&pageIndex=2,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1b52b1339f61480f86fd068ee81a1e98&thumb=Y,2021-09-27,기관,2021-10-01 00:00:00.0,2021-10-01 00:00:00.0,
2304,연극,종로구,2021 키우피우 오브제극축제,2021-09-30~2021-10-23,아이들극장,,36개월 이상( <얼굴과 얼굴-마주;봄> 12개월 이하),"20,000 / <얼굴과 얼굴-마주;봄>  영아 및 보호자 1쌍 30,000원 보호자석 10,000원",,,,https://www.jfac.or.kr/site/child/childProgram/list?cp=1&pageSize=3&pgType=child&pgCatCode=50,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9d17a4e675a14bfbb6e800d0bc8725c8&thumb=Y,2021-09-08,기관,2021-09-30 00:00:00.0,2021-10-23 00:00:00.0,
2305,전시/미술,,[광명문화재단] 기획전시 여인혁 개인전 <퐁퐁(Pong pong)> (~10.15.(금)),2021-09-30~2021-10-15,광명시민회관 전시실,,전 연령,무료,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=548f8c832c4948b499a88d548671b04c&thumb=Y,2021-10-05,기관,2021-09-30 00:00:00.0,2021-10-15 00:00:00.0,
2306,기타,도봉구,동화(童話/同化) 되다 - 2021 평화문화진지 입주작가 연계프로그램,2021-09-30~2021-10-08,평화문화진지 공유공방1,도봉문화재단,5~13세,"5,000 원",,,,http://www.dbfac.or.kr/front/supportManageReq/supportManageView.do?miv_pageNo=&miv_pageSize=6&total_cnt=&LISTOP=&mode=V&seq=608&searchkey=NAME&search_gb=&gubun=04&search_gb2=&gubun2=&searchType=title&searchtxt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0d586bc17c4e43618620cb12c00f418b&thumb=Y,2021-09-30,기관,2021-09-30 00:00:00.0,2021-10-08 00:00:00.0,
2307,문화교양/강좌,종로구,국악태교_우리는 곧 부모가 된다,2021-09-30~2021-10-02,우리소리도서관 온라인 ZOOM,,임산부와 가족 ,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=aa165750474c471fa4622dd5491efb6e&thumb=Y,2021-09-15,기관,2021-09-30 00:00:00.0,2021-10-02 00:00:00.0,기타
2308,콘서트,강남구,[제914회 목요예술무대] 대한민국의 지나온 역사를 노래하다,2021-09-30~2021-09-30,"강남씨어터(역삼1문화센터 3층, 강남구 역삼로7길 16)",강남문화재단,전체관람가,,,,,https://www.gangnam.go.kr/office/gfac/board/gfac_perform09/522/view.do?mid=gfac_perform02,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cbbce10a9212428ba005a651f0086b52&thumb=Y,2021-09-17,기관,2021-09-30 00:00:00.0,2021-09-30 00:00:00.0,
2309,클래식,송파구,김한의 모차르트 클라리넷 협주곡 ①,2021-09-30~2021-09-30,롯데콘서트홀,,만 7세 이상,"R 70,000 S 50,000 A 30,000 B 20,000 C 10,000",,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6b3ba8ed017e4ae68920d0f12b38ed09&thumb=Y,2021-08-26,기관,2021-09-30 00:00:00.0,2021-09-30 00:00:00.0,기타
2310,독주/독창회,종로구,소프라노 이윤숙 독창회,2021-09-30~2021-09-30,세종체임버홀,세종문화회관,미취학 아동 입장 불가 ,"전석 20,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32329&menuNo=200004&sdate=2021-09-27&searchPlaceCdStr=&edate=2021-10-27&searchGenreCdStr=&pageIndex=2,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ea4f34ad64824e918faf731178a0e32f&thumb=Y,2021-09-27,기관,2021-09-30 00:00:00.0,2021-09-30 00:00:00.0,
2311,콘서트,양천구,월간뮤지크 <디어 재즈 오케스트라 x 선우정아>,2021-09-30~2021-09-30,양천문화회관 대극장,양천문화재단,8세 이상 관람,"1층 30,000원, 2층 15,000원",,,,https://yfac.kr/main/site/ticket/page1.do?proc_type=view&tidx=37&prepage=%2Fmain%2Fsite%2Fticket%2Fpage1.do,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=582d5158fb284c0da8ef60c64b17a63d&thumb=Y,2021-09-03,기관,2021-09-30 00:00:00.0,2021-09-30 00:00:00.0,
2312,기타,은평구,[구립증산정보도서관] 독서의 달 <감성 취미 : 오일 파스텔 드로잉 클래스>,2021-09-30~2021-09-30,온라인 (ZOOM),,성인 15명,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b3424215bcfa4bf6a4161cb451c1e021&thumb=Y,2021-09-13,기관,2021-09-30 00:00:00.0,2021-09-30 00:00:00.0,
2313,뮤지컬/오페라,종로구,마법에 빠진 오페라 III,2021-09-30~2021-09-30,꿈의숲 콘서트홀,세종문화회관,10세 이상 관람가 ,"전석 20,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32282&menuNo=200004&sdate=2021-09-27&searchPlaceCdStr=&edate=2021-10-27&searchGenreCdStr=&pageIndex=2,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3bb7e9f7c5084eba986b673635e50527&thumb=Y,2021-09-27,기관,2021-09-30 00:00:00.0,2021-09-30 00:00:00.0,
2314,문화교양/강좌,송파구,그레이 크러쉬! 함께 만드는 바람의 노래 ,2021-09-29~2021-11-27,송파여성문화회관 ,송파문화재단 ,송파구 거주 50~60대 남성 ,무료 ,김태임 강사 ,나의 이야기를 연극으로 담아내는 신중년 인생학교 연극 교육 프로그램 ,,https://www.songpafac.or.kr/notice_view.do?brd_seq=164&curPage=&searchtype=&keyword=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e77c9c2acbba4df69481318277fa1011&thumb=Y,2021-09-03,기관,2021-09-29 00:00:00.0,2021-11-27 00:00:00.0,어르신 문화행사
2315,문화교양/강좌,관악구,2021 <가치탐구 : 예술In> 동물들은 더 이상 숲 속에 살지 않아!,2021-09-29~2021-11-17,관악문화재단,,초등학교 4학년 ~ 초등학교 6학년,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a772ad7fd62c49488a2eaf468c19f8e5&thumb=Y,2021-09-07,기관,2021-09-29 00:00:00.0,2021-11-17 00:00:00.0,어린이/청소년 문화행사
2316,전시/미술,강남구,"[ADM 기획전] CLUE, 단서를 찾아서",2021-09-29~2021-10-16,서울시 강남구 역삼로 14길 20 ADM갤러리,,시민 누구나,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=29c59c9cff1d4741be924f3e1edfeb0e&thumb=Y,2021-09-14,시민,2021-09-29 00:00:00.0,2021-10-16 00:00:00.0,
2317,국악,종로구,박순아 가야금 콘서트 <3개의 선물>,2021-09-29~2021-09-30,서울돈화문국악당,,전체관람가,"전석 20,000원",박순아,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7496389b814941bda537467d3d72e6e3&thumb=Y,2021-09-02,기관,2021-09-29 00:00:00.0,2021-09-30 00:00:00.0,
2318,클래식,도봉구,창동악가무 vol.42 김시율:4 3,2021-09-29~2021-09-29,플랫폼창동61 레드박스,플랫폼창동61,전체,"예매 : 15,000원 (인터파크 티켓)","출연: 김시율, 다이브라인 앙상블(이지은,김성호,권지현,구송민)",,"예매 : 15,000원 (인터파크 티켓) 현매 : 20,000원 동북4구 40%할인: 9,000원 문화·예술인패스 할인 / 장애인 / 학생(초,중,고) 50% 할인 : 7,500원",http://www.platform61.kr/load.asp?subPage=310.View&searchValue=&searchType=&page=1&c=&idx=799,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=db89867d9c2a43c89f072368f08543c1&thumb=Y,2021-09-03,기관,2021-09-29 00:00:00.0,2021-09-29 00:00:00.0,
2319,클래식,노원구,문화가 있는 날 공연산책 가족과 함께 떠나는 클래식 여행-,2021-09-29~2021-09-29,노원어린이극장,,8세 이상,,,뮤직엔터테이너 송사비와 함께하는 클래식 콘서트 ,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f58e0d6ec6294f47a4ef5ce19d64a2fa&thumb=Y,2021-08-12,기관,2021-09-29 00:00:00.0,2021-09-29 00:00:00.0,문화가 있는 날
2320,기타,노원구,달작한 사이언스(예술가의 손끝에서 과학자의 손길로),2021-09-29~2021-09-29,서울시립과학관 유튜브 ,,누구나,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=de581417743344ee9888c0ece95371c9&thumb=Y,2021-08-17,기관,2021-09-29 00:00:00.0,2021-09-29 00:00:00.0,
2321,문화교양/강좌,은평구,구립상림도서관 [문화가 있는 날 비비디 바바디 북] 모집,2021-09-29~2021-09-29,구립상림도서관 유튜브,,초등 1~2학년 10명,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=919b67c2aa974019979b053e9444ddb6&thumb=Y,2021-08-29,기관,2021-09-29 00:00:00.0,2021-09-29 00:00:00.0,문화가 있는 날
2322,문화교양/강좌,구로구,[궁동어린이도서관 ] 9월 문화가 있는 날,2021-09-29~2021-09-29,궁동어린이도서관,,도서관 이용자,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1a0f5db6d3a04340a5f9be5f03150f5a&thumb=Y,2021-09-12,기관,2021-09-29 00:00:00.0,2021-09-29 00:00:00.0,문화가 있는 날
2323,콘서트,종로구,"기타듀오 Botti 콘서트 지금, 보티",2021-09-29~2021-09-29,세종M씨어터,세종문화회관,만 6세 이상 관람가능 ,"R석 패키지 60,000원 S석 패키지 40,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32287&menuNo=200004&sdate=2021-09-23&searchPlaceCdStr=&edate=2021-10-23&searchGenreCdStr=&pageIndex=2,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3cee0b1a7b3c46a5bc47ea7563975a24&thumb=Y,2021-09-23,기관,2021-09-29 00:00:00.0,2021-09-29 00:00:00.0,
2324,기타,구로구,[개봉어린이도서관] 9월 문화가 있는 날,2021-09-29~2021-09-29,(온라인) 개봉어린이도서관 카카오톡 오픈 채팅방,,도서관 이용자,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=23243d6e26f7472a9d4fe259327b8c27&thumb=Y,2021-09-17,기관,2021-09-29 00:00:00.0,2021-09-29 00:00:00.0,문화가 있는 날
2325,클래식,강동구,9월 스콘 <스윗 첼로 in HAMBURG>,2021-09-29~2021-09-29,스튜디오#1,강동문화재단,8세 이상 관람가(미취학 아동 관람불가),"전석 10,000원(비지정석, 선착순 입장)",,,,http://www.gdfac.or.kr/web/lay2/program/S1T204C211/show/view.do?show_seq=1700&cpage=1&rows=10&keyword=&place=&start_dt=&end_dt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a2242d5c796344e8a437d2a7ef1ca579&thumb=Y,2021-09-27,기관,2021-09-29 00:00:00.0,2021-09-29 00:00:00.0,
2326,기타,은평구,"[구립증산정보도서관] 독서의 달 <이른 밤, 클래식 그림책 콘서트>",2021-09-29~2021-09-29,온라인 (ZOOM),,가족 단위 이용자 누구나 50가족,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e50ada16690a4f919209379ad896623a&thumb=Y,2021-09-13,기관,2021-09-29 00:00:00.0,2021-09-29 00:00:00.0,
2327,기타,구로구,[구로구립] 꿈마을도서관 9월 문화가 있는 날 사서추천도서 <분류번로 700 >,2021-09-29~2021-09-29,꿈마을도서관 2층 종합자료실,,도서관 이용자,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=763f9de3d4984ffe97fd57db9b6faa85&thumb=Y,2021-08-25,기관,2021-09-29 00:00:00.0,2021-09-29 00:00:00.0,문화가 있는 날
2328,문화교양/강좌,종로구,박완서 소설과 산책하기,2021-09-28~2021-12-14,온라인(zoom),,"성인, 청소년",,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=861c2dade3c94fecbda0af0de912b1ce&thumb=Y,2021-09-14,기관,2021-09-28 00:00:00.0,2021-12-14 00:00:00.0,기타
2329,문화교양/강좌,서초구,2021 예술의전당 어린이아카데미 가을정규강좌,2021-09-28~2021-12-11,예술의전당 디자인미술관 2층 어린이아카데미,https://www.sac.or.kr/site/main/academy/26/academy_view,6세-11세,강좌별 상이함,,,,https://www.sac.or.kr/site/main/academy/26/academy_view,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=faebe79ff3664860aca33452e2dfa116&thumb=Y,2021-09-14,시민,2021-09-28 00:00:00.0,2021-12-11 00:00:00.0,어린이/청소년 문화행사
2330,문화교양/강좌,송파구,[한성백제박물관] 제21기 박물관대학 <삼국의 부엌>,2021-09-28~2021-11-30,온라인(Zoom),,시민 누구나,,,특별전 <삼국의 부엌>와 연계하여 고대의 부엌과 식생활에 대해 주제별로 탐구하는 성인 대상 실시간 온라인 강좌(zoom),,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S210903081910684758&code=T000&dCode=T019&sch_order=1&sch_choose_list=&sch_type=&sch_text=&sch_recpt_begin_dt=&sch_recpt_end_dt=&sch_use_begin_dt=&sch_use_end_dt=&sch_reqst_value=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=319ff066902d457f92b63609bca4f04a&thumb=Y,2021-09-09,기관,2021-09-28 00:00:00.0,2021-11-30 00:00:00.0,기타
2331,문화교양/강좌,송파구,[한성백제박물관] 온조역사체험교실 원격수업,2021-09-28~2021-11-24,온라인(Zoom),,초등학교 5~6학년 학급단체,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2c3ff2071a4941e3baeaf66c115da114&thumb=Y,2021-09-09,기관,2021-09-28 00:00:00.0,2021-11-24 00:00:00.0,어린이/청소년 문화행사
2332,전시/미술,송파구,[한성백제박물관] 특별전 <삼국의 부엌>,2021-09-28~2021-11-21,한성백제박물관 기획전시실,,시민 누구나,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c12f898ede1a48e0836ea194d59a1006&thumb=Y,2021-09-09,기관,2021-09-28 00:00:00.0,2021-11-21 00:00:00.0,기타
2333,전시/미술,중랑구,2021 중랑문화재단 특별기획전 망우리공원의 문화예술인을 만나다〈그대 평온하신가〉,2021-09-28~2021-11-13,"중랑아트센터 제1,2전시실",중랑아트센터 홈페이지,누구나,무료,,,,https://www.jnac.or.kr/exhibition/exhibit_view.html?pid=31&redir=%2Fexhibition%2Fexhibit_list.html%3Fstatus%3D%26find%3D%26search%3D%26page%3D1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=85b90a3b747e45c1a6d87596d6340c04&thumb=Y,2021-09-27,기관,2021-09-28 00:00:00.0,2021-11-13 00:00:00.0,기타
2334,문화교양/강좌,성북구,[선잠아카데미 조선왕실문화시리즈Ⅱ] 조선의 공주와 옹주 ,2021-09-28~2021-11-03,각 가정,,성인 ,무료,한형주(성북선잠박물관장) / 이순구(서울시 문화재위원) / 이민주(한국학중앙연구원 선임연구원),조선의 왕실문화를 살펴볼 수 있는 성인대상 인문학 온라인 강좌 프로그램입니다.,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8b1859462e344d048db38af47965aaac&thumb=Y,2021-09-28,기관,2021-09-28 00:00:00.0,2021-11-03 00:00:00.0,기타
2335,문화교양/강좌,송파구,"<꿈마을창의체험교실> ""알롱달롱, 몽촌토성 복주머니 꾸미기"" (온라인)",2021-09-28~2021-10-22,몽촌역사관 누리집,,유아~초등학교 2학년 동반가족,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=480126c58cc24654a6b481c11e09ed13&thumb=Y,2021-09-09,기관,2021-09-28 00:00:00.0,2021-10-22 00:00:00.0,어린이/청소년 문화행사
2336,문화교양/강좌,송파구,"<꿈마을창의체험교실> ""알롱달롱, 몽촌토성 복주머니 꾸미기"" (온라인)",2021-09-28~2021-10-22,몽촌역사관 누리집,,유아~초등학교 2학년 동반가족,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=85610345744445608cb17f99fd8a3af0&thumb=Y,2021-08-12,기관,2021-09-28 00:00:00.0,2021-10-22 00:00:00.0,어린이/청소년 문화행사
2337,문화교양/강좌,송파구,"<꿈마을체험교실> “슝슝~ 시간여행, 백제왕성 풍납동토성” (온라인)",2021-09-28~2021-10-05,몽촌역사관,,초등학교 3~5학년 학급 단체,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8ea6fca8bb9c4ba0b843ea797516e76f&thumb=Y,2021-09-09,기관,2021-09-28 00:00:00.0,2021-10-05 00:00:00.0,어린이/청소년 문화행사
2338,문화교양/강좌,송파구,"<꿈마을체험교실> “슝슝~ 시간여행, 백제왕성 풍납동토성” (온라인)",2021-09-28~2021-10-05,몽촌역사관,,초등학교 3~5학년 학급 단체,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=62a55b7a1a9b4540b60eb0517ee4da82&thumb=Y,2021-08-12,기관,2021-09-28 00:00:00.0,2021-10-05 00:00:00.0,어린이/청소년 문화행사
